id_cliente,zona,pais,tipo_de_producto,canal_de_venta,prioridad,fecha_pedido,id_pedido,fecha_envio,unidades,precio_unitario,coste_unitario,importe_venta_total,importe_coste_total
C5627,Europa,France,Domestico,Online,Baja,44274,562765491,44297,3669,668.27,502.54,2451882.63,1843819.26
C9084,Asia,Laos,Ropa,Offline,Media,44068,908471333,44090,5711,109.28,35.84,624098.08,204682.24000000002
C5958,Centroamerica y Caribe,Dominica,Cosmeticos,Online,Critica,43861,595835196,43902,9730,437.2,263.33,4253956,2562200.9
C1139,Europa,Estonia,Snacks,Offline,Alta,43985,113968408,44008,4639,152.58,97.44,707818.6200000001,452024.16
C9222,Africa,Afghanistan,Cuidado personal,Offline,Critica,44400,922294795,44450,6380,81.73,56.67,521437.4,361554.60000000003
C5005,Africa,Eritrea,Frutas,Online,Critica,44164,500550687,44181,2926,9.33,6.92,27299.58,20247.92
C8987,Africa,Oman,Carnicos,Online,Alta,44051,898784911,44058,9283,421.89,364.69,3916404.8699999996,3385417.27
C1873,Centroamerica y Caribe,Cuba,Snacks,Offline,Media,43939,187358796,43957,2486,152.58,97.44,379313.88,242235.84
C1069,Africa,Oman,Cereales,Offline,Critica,44370,106946170,44404,6603,205.7,117.11,1358237.0999999999,773277.33
C2185,Europa,Luxembourg,Material de oficina,Offline,Alta,43950,218533360,43953,7733,651.21,524.96,5035806.930000001,4059515.68
C1534,Africa,Namibia,Material de oficina,Offline,Baja,44039,153419196,44050,9004,651.21,524.96,5863494.840000001,4726739.840000001
C9632,Asia,India,Frutas,Online,Alta,44055,963215005,44064,5580,9.33,6.92,52061.4,38613.6
C1698,Australia y Oceania,Palau,Verduras,Offline,Alta,44088,169844615,44123,9651,154.06,90.93,1486833.06,877565.43
C3155,Europa,Serbia,Cuidado personal,Online,Alta,44373,315544354,44412,5441,81.73,56.67,444692.93,308341.47000000003
C4128,Africa,Mauritania,Verduras,Offline,Critica,44768,412863051,44778,4206,154.06,90.93,647976.36,382451.58
C8946,Asia,Maldives,Frutas,Offline,Alta,44237,894662034,44240,9232,9.33,6.92,86134.56,63885.44
C4641,Africa,Liberia,Cuidado personal,Offline,Critica,44500,464115130,44509,836,81.73,56.67,68326.28,47376.12
C1447,Europa,Greece,Bebida,Online,Media,44290,144708669,44321,1366,47.45,31.79,64816.700000000004,43425.14
C1302,Centroamerica y Caribe,Dominica,Frutas,Offline,Baja,44054,130241477,44066,202,9.33,6.92,1884.66,1397.84
C2348,Asia,Vietnam,Cereales,Offline,Critica,44387,234824883,44396,8756,205.7,117.11,1801109.2,1025415.16
C3428,Asia,Sri Lanka,Cereales,Offline,Alta,44463,342882716,44478,5470,205.7,117.11,1125179,640591.7
C8591,Europa,Portugal,Domestico,Offline,Media,44648,859151303,44687,818,668.27,502.54,546644.86,411077.72000000003
C4586,Norteamerica,United States of America,Carnicos,Offline,Critica,43887,458679473,43912,2304,421.89,364.69,972034.5599999999,840245.76
C1368,Centroamerica y Caribe,Jamaica,Snacks,Online,Critica,44407,136828553,44441,9464,152.58,97.44,1444017.12,922172.16
C9592,Europa,Cyprus,Alimento infantil,Online,Alta,43880,959272372,43891,8867,255.28,159.42,2263567.7600000002,1413577.14
C9119,Africa,Iran,Cereales,Offline,Media,44304,911997258,44323,9110,205.7,117.11,1873927,1066872.1
C7513,Asia,Sri Lanka,Verduras,Offline,Critica,44169,751302039,44175,5824,154.06,90.93,897245.4400000001,529576.3200000001
C8537,Australia y Oceania,East Timor,Snacks,Online,Media,44198,853798043,44232,6669,152.58,97.44,1017556.0200000001,649827.36
C7664,Africa,Niger,Carnicos,Online,Critica,44741,766409099,44745,6338,421.89,364.69,2673938.82,2311405.22
C5563,Australia y Oceania,Australia,Frutas,Online,Media,44206,556371533,44236,1555,9.33,6.92,14508.15,10760.6
C3612,Africa,Botswana,Alimento infantil,Online,Media,44802,361234176,44815,6075,255.28,159.42,1550826,968476.4999999999
C8388,Europa,Portugal,Frutas,Online,Media,44708,838858354,44728,5683,9.33,6.92,53022.39,39326.36
C9174,Asia,South Korea,Bebida,Offline,Alta,44860,917417895,44862,3197,47.45,31.79,151697.65000000002,101632.62999999999
C9453,Asia,Philippines,Carnicos,Offline,Media,44255,945399129,44284,3466,421.89,364.69,1462270.74,1264015.54
C4416,Centroamerica y Caribe,Saint Vincent and the Grenadines,Carnicos,Offline,Baja,44643,441600883,44647,8369,421.89,364.69,3530797.4099999997,3052090.61
C3451,Centroamerica y Caribe,Panama,Verduras,Online,Critica,44793,345134484,44841,1818,154.06,90.93,280081.08,165310.74000000002
C7654,Europa,Italy,Carnicos,Offline,Critica,44139,765423762,44153,4756,421.89,364.69,2006508.8399999999,1734465.64
C5322,Asia,Tajikistan,Alimento infantil,Offline,Media,44353,532205045,44378,154,255.28,159.42,39313.12,24550.679999999997
C3455,Europa,Montenegro,Verduras,Online,Media,44641,345527160,44679,8020,154.06,90.93,1235561.2,729258.6000000001
C5257,Africa,Sao Tome and Principe,Verduras,Online,Critica,44357,525751435,44382,388,154.06,90.93,59775.28,35280.840000000004
C5635,Africa,Somalia,Verduras,Online,Baja,44569,563551700,44616,6326,154.06,90.93,974583.56,575223.18
C4699,Europa,Italy,Alimento infantil,Offline,Baja,44402,469914281,44426,6933,255.28,159.42,1769856.24,1105258.8599999999
C3261,Europa,Poland,Carnicos,Online,Alta,44695,326138007,44716,339,421.89,364.69,143020.71,123629.91
C7338,Europa,Ukraine,Material de oficina,Offline,Critica,44345,733834207,44356,6704,651.21,524.96,4365711.84,3519331.8400000003
C5649,Asia,Cambodia,Domestico,Online,Critica,43963,564926707,43970,3221,668.27,502.54,2152497.67,1618681.34
C1116,Europa,Bosnia and Herzegovina,Ropa,Offline,Critica,44305,111651837,44341,9115,109.28,35.84,996087.2,326681.60000000003
C6365,Asia,Philippines,Verduras,Online,Media,44709,636558425,44720,639,154.06,90.93,98444.34,58104.270000000004
C3225,Asia,Japan,Snacks,Offline,Alta,44660,322507798,44672,6079,152.58,97.44,927533.8200000001,592337.76
C1226,Asia,Turkmenistan,Ropa,Offline,Alta,44311,122673785,44315,754,109.28,35.84,82397.12,27023.360000000004
C6105,Europa,Andorra,Verduras,Offline,Media,43963,610542714,43980,2012,154.06,90.93,309968.72000000003,182951.16
C6299,Africa,Kenya,Alimento infantil,Online,Baja,44584,629913413,44601,4232,255.28,159.42,1080344.96,674665.44
C4448,Africa,Mozambique,Ropa,Online,Alta,44159,444897210,44197,3826,109.28,35.84,418105.28,137123.84000000003
C3899,Australia y Oceania,Solomon Islands,Snacks,Offline,Alta,44472,389917933,44518,4236,152.58,97.44,646328.88,412755.83999999997
C4197,Africa,Democratic Republic of the Congo,Cosmeticos,Online,Alta,44323,419711911,44348,936,437.2,263.33,409219.2,246476.87999999998
C5593,Africa,Uganda,Ropa,Offline,Baja,44223,559327971,44270,6431,109.28,35.84,702779.68,230487.04
C4541,Europa,Albania,Material de oficina,Online,Alta,44833,454127442,44877,5257,651.21,524.96,3423410.97,2759714.72
C7197,Australia y Oceania,Samoa,Cereales,Online,Critica,44348,719784152,44388,8981,205.7,117.11,1847391.7,1051764.91
C6922,Asia,Indonesia,Verduras,Online,Alta,44243,692284429,44262,1201,154.06,90.93,185026.06,109206.93000000001
C6779,Africa,South Africa,Snacks,Offline,Baja,44573,677927100,44579,2549,152.58,97.44,388926.42000000004,248374.56
C6033,Africa,Malawi,Cereales,Online,Baja,44496,603323495,44536,5684,205.7,117.11,1169198.8,665653.24
C4653,Europa,United Kingdom,Ropa,Online,Baja,43841,465397441,43884,300,109.28,35.84,32784,10752.000000000002
C7813,Centroamerica y Caribe,Jamaica,Alimento infantil,Online,Alta,44668,781385266,44673,8119,255.28,159.42,2072618.32,1294330.98
C3388,Asia,Nepal,Material de oficina,Offline,Media,44490,338835799,44495,7898,651.21,524.96,5143256.58,4146134.08
C2456,Africa,Mali,Alimento infantil,Online,Critica,44094,245610368,44126,421,255.28,159.42,107472.88,67115.81999999999
C7798,Asia,China,Alimento infantil,Online,Alta,43897,779882800,43911,3506,255.28,159.42,895011.68,558926.5199999999
C9401,Africa,Togo,Cuidado personal,Online,Baja,44458,940139424,44502,7002,81.73,56.67,572273.4600000001,396803.34
C6951,Australia y Oceania,Solomon Islands,Domestico,Offline,Alta,43877,695179069,43877,7790,668.27,502.54,5205823.3,3914786.6
C5341,Africa,Central African Republic,Frutas,Offline,Critica,44573,534113061,44602,4779,9.33,6.92,44588.07,33070.68
C1163,Africa,Swaziland,Cosmeticos,Online,Baja,44418,116365230,44428,3912,437.2,263.33,1710326.4,1030146.96
C5216,Africa,United Arab Emirates,Cereales,Online,Media,44558,521671903,44598,3164,205.7,117.11,650834.7999999999,370536.04
C2000,Australia y Oceania,Fiji,Bebida,Offline,Baja,44724,200081908,44724,7538,47.45,31.79,357678.10000000003,239633.02
C8219,Africa,Swaziland,Cosmeticos,Offline,Critica,44792,821956574,44831,4071,437.2,263.33,1779841.2,1072016.43
C5279,Europa,Vatican City,Verduras,Offline,Alta,44262,527969729,44303,6830,154.06,90.93,1052229.8,621051.9
C6791,Asia,Thailand,Bebida,Online,Baja,44870,679107701,44872,1915,47.45,31.79,90866.75,60877.85
C9066,Europa,Georgia,Verduras,Online,Alta,44846,906669318,44858,2454,154.06,90.93,378063.24,223142.22000000003
C4622,Africa,Guinea-Bissau,Snacks,Online,Baja,44651,462265908,44670,3610,152.58,97.44,550813.8,351758.39999999997
C4678,Europa,Estonia,Snacks,Online,Baja,44375,467821300,44386,7573,152.58,97.44,1155488.34,737913.12
C7655,Africa,Swaziland,Cosmeticos,Offline,Alta,44253,765571820,44293,8569,437.2,263.33,3746366.8,2256474.77
C3680,Centroamerica y Caribe,Trinidad and Tobago,Cosmeticos,Online,Critica,44144,368066298,44189,7852,437.2,263.33,3432894.4,2067667.16
C6081,Africa,Ghana,Domestico,Online,Media,44055,608166062,44083,8707,668.27,502.54,5818626.89,4375615.78
C1890,Africa,Djibouti,Ropa,Online,Alta,44661,189044940,44693,1454,109.28,35.84,158893.12,52111.36000000001
C1341,Australia y Oceania,New Zealand,Cereales,Offline,Critica,44696,134189260,44705,8439,205.7,117.11,1735902.2999999998,988291.29
C6373,Africa,Syria,Cuidado personal,Offline,Baja,44609,637397849,44613,9043,81.73,56.67,739084.39,512466.81
C6127,Europa,Albania,Ropa,Online,Alta,43947,612782037,43970,4677,109.28,35.84,511102.56,167623.68000000002
C8447,Asia,Taiwan,Material de oficina,Offline,Critica,43975,844765651,43983,3783,651.21,524.96,2463527.43,1985923.6800000002
C8380,Africa,Ethiopia,Bebida,Offline,Media,44014,838085019,44033,6836,47.45,31.79,324368.2,217316.44
C1677,Europa,United Kingdom,Snacks,Offline,Media,44054,167788970,44054,1340,152.58,97.44,204457.2,130569.59999999999
C7292,Africa,Cape Verde,Material de oficina,Offline,Baja,44232,729238831,44243,6830,651.21,524.96,4447764.3,3585476.8000000003
C8881,Africa,Tanzania,Alimento infantil,Online,Media,44310,888108432,44360,9876,255.28,159.42,2521145.28,1574431.92
C4303,Centroamerica y Caribe,Trinidad and Tobago,Snacks,Online,Alta,44197,430384099,44223,9074,152.58,97.44,1384510.9200000002,884170.5599999999
C1123,Africa,Togo,Cereales,Offline,Alta,44470,112364661,44509,55,205.7,117.11,11313.5,6441.05
C3106,Europa,Montenegro,Domestico,Online,Alta,44811,310661447,44812,480,668.27,502.54,320769.6,241219.2
C5721,Europa,Russia,Ropa,Offline,Media,44523,572198283,44536,5042,109.28,35.84,550989.76,180705.28000000003
C9642,Asia,Nepal,Cereales,Offline,Media,44103,964211499,44142,464,205.7,117.11,95444.79999999999,54339.04
C7242,Africa,Kenya,Domestico,Online,Alta,44716,724249923,44745,501,668.27,502.54,334803.27,251772.54
C5101,Africa,Zimbabwe,Alimento infantil,Online,Critica,44541,510174882,44542,940,255.28,159.42,239963.2,149854.8
C1501,Africa,Turkey,Bebida,Offline,Alta,44515,150160205,44522,4596,47.45,31.79,218080.2,146106.84
C8926,Europa,Portugal,Bebida,Online,Media,44678,892692220,44692,6320,47.45,31.79,299884,200912.8
C4565,Centroamerica y Caribe,Costa Rica,Domestico,Online,Media,44692,456569755,44721,7991,668.27,502.54,5340145.57,4015797.14
C6809,Norteamerica,Canada,Material de oficina,Online,Media,44370,680904138,44388,3520,651.21,524.96,2292259.2,1847859.2000000002
C7751,Centroamerica y Caribe,Trinidad and Tobago,Domestico,Online,Media,44190,775119197,44229,3850,668.27,502.54,2572839.5,1934779
C4689,Africa,Iran,Carnicos,Online,Baja,44780,468951261,44792,1954,421.89,364.69,824373.0599999999,712604.26
C4624,Africa,Burundi,Material de oficina,Online,Baja,44302,462449157,44347,7837,651.21,524.96,5103532.7700000005,4114111.5200000005
C1759,Africa,Cameroon,Cosmeticos,Offline,Alta,44199,175974214,44209,3535,437.2,263.33,1545502,930871.5499999999
C9002,Asia,Maldives,Cosmeticos,Offline,Baja,44493,900200259,44510,8116,437.2,263.33,3548315.1999999997,2137186.28
C8461,Centroamerica y Caribe,Nicaragua,Cereales,Offline,Critica,44311,846113622,44350,2678,205.7,117.11,550864.6,313620.58
C9950,Europa,Ukraine,Alimento infantil,Offline,Alta,44491,995013129,44527,5351,255.28,159.42,1366003.28,853056.4199999999
C1485,Africa,Madagascar,Cuidado personal,Online,Critica,43930,148510110,43965,6297,81.73,56.67,514653.81,356850.99
C7785,Australia y Oceania,Australia,Ropa,Online,Media,44282,778528392,44330,2707,109.28,35.84,295820.96,97018.88
C4773,Africa,Somalia,Bebida,Online,Media,44218,477304303,44219,3805,47.45,31.79,180547.25,120960.95
C5073,Europa,San Marino,Snacks,Offline,Alta,44117,507386672,44126,5846,152.58,97.44,891982.68,569634.24
C8516,Africa,Turkey,Snacks,Offline,Critica,44510,851636826,44510,7117,152.58,97.44,1085911.86,693480.48
C6632,Centroamerica y Caribe,Grenada,Carnicos,Online,Alta,44504,663228595,44545,2934,421.89,364.69,1237825.26,1070000.46
C5156,Europa,Lithuania,Cereales,Offline,Baja,44402,515648305,44411,647,205.7,117.11,133087.9,75770.17
C1526,Australia y Oceania,Papua New Guinea,Bebida,Online,Alta,44127,152694785,44151,4635,47.45,31.79,219930.75,147346.65
C7384,Europa,Serbia,Cereales,Online,Alta,44796,738479363,44811,1309,205.7,117.11,269261.3,153296.99
C8074,Europa,Ukraine,Snacks,Offline,Media,44017,807425868,44019,4112,152.58,97.44,627408.9600000001,400673.27999999997
C3142,Norteamerica,Greenland,Bebida,Offline,Critica,44766,314270627,44785,8517,47.45,31.79,404131.65,270755.43
C1840,Europa,Lithuania,Domestico,Offline,Baja,44423,184062469,44459,7030,668.27,502.54,4697938.1,3532856.2
C9621,Africa,South Sudan,Cuidado personal,Offline,Baja,44691,962162721,44727,4185,81.73,56.67,342040.05,237163.95
C5642,Asia,Maldives,Ropa,Online,Critica,44811,564245212,44853,1552,109.28,35.84,169602.56,55623.68000000001
C1262,Asia,Kazakhstan,Domestico,Offline,Media,44168,126296269,44208,2728,668.27,502.54,1823040.56,1370929.12
C8546,Africa,Kuwait,Cosmeticos,Online,Baja,43863,854614722,43866,8343,437.2,263.33,3647559.6,2196962.19
C8758,Africa,Rwanda,Cuidado personal,Offline,Alta,44097,875811898,44117,1058,81.73,56.67,86470.34000000001,59956.86
C1868,Africa,Cameroon,Cuidado personal,Offline,Critica,44699,186811625,44715,566,81.73,56.67,46259.18,32075.22
C2048,Europa,Czech Republic,Carnicos,Offline,Critica,44598,204850232,44626,8591,421.89,364.69,3624456.9899999998,3133051.79
C6174,Africa,Equatorial Guinea,Domestico,Offline,Critica,44436,617476546,44472,3887,668.27,502.54,2597565.4899999998,1953372.98
C7325,Africa,Liberia,Frutas,Online,Critica,43960,732551896,43987,7240,9.33,6.92,67549.2,50100.8
C8282,Africa,The Gambia,Cuidado personal,Online,Alta,44628,828250110,44661,6468,81.73,56.67,528629.64,366541.56
C8030,Africa,Liberia,Cuidado personal,Online,Media,43869,803057515,43912,1419,81.73,56.67,115974.87000000001,80414.73
C6257,Europa,Monaco,Material de oficina,Offline,Media,43958,625772941,43997,8974,651.21,524.96,5843958.54,4710991.04
C7855,Asia,Thailand,Snacks,Offline,Alta,44182,785507714,44196,8043,152.58,97.44,1227200.9400000002,783709.9199999999
C9416,Africa,Cape Verde,Bebida,Offline,Critica,44501,941685664,44551,4569,47.45,31.79,216799.05000000002,145248.51
C3740,Africa,Rwanda,Frutas,Offline,Media,43973,374043118,44014,6526,9.33,6.92,60887.58,45159.92
C2326,Africa,Chad,Cuidado personal,Offline,Media,44418,232628905,44440,8917,81.73,56.67,728786.41,505326.39
C3878,Africa,Turkey,Cuidado personal,Online,Baja,44666,387804353,44704,8781,81.73,56.67,717671.13,497619.27
C7802,Africa,Tanzania,Ropa,Online,Critica,44219,780243289,44244,183,109.28,35.84,19998.24,6558.72
C9709,Africa,Togo,Cuidado personal,Online,Media,44812,970932042,44843,9222,81.73,56.67,753714.06,522610.74
C5911,Australia y Oceania,Marshall Islands,Carnicos,Offline,Alta,44674,591169440,44716,9029,421.89,364.69,3809244.81,3292786.01
C6925,Centroamerica y Caribe,Cuba,Domestico,Online,Baja,44269,692566812,44276,4765,668.27,502.54,3184306.55,2394603.1
C5970,Africa,Guinea-Bissau,Material de oficina,Online,Baja,44728,597047984,44744,8621,651.21,524.96,5614081.41,4525680.16
C1468,Europa,Georgia,Bebida,Online,Alta,44199,146849286,44219,4822,47.45,31.79,228803.90000000002,153291.38
C1545,Centroamerica y Caribe,The Bahamas,Frutas,Offline,Alta,44629,154519546,44635,4622,9.33,6.92,43123.26,31984.239999999998
C1529,Europa,Ukraine,Frutas,Offline,Critica,43937,152920091,43968,1308,9.33,6.92,12203.64,9051.36
C6452,Africa,Djibouti,Cereales,Online,Critica,43843,645224750,43875,5197,205.7,117.11,1069022.9,608620.67
C8549,Centroamerica y Caribe,Honduras,Material de oficina,Offline,Critica,44124,854919850,44140,8637,651.21,524.96,5624500.7700000005,4534079.5200000005
C9758,Australia y Oceania,Palau,Cereales,Online,Critica,44184,975804221,44209,1008,205.7,117.11,207345.59999999998,118046.88
C8219,Europa,Portugal,Domestico,Offline,Baja,44617,821989190,44631,3723,668.27,502.54,2487969.21,1870956.4200000002
C2778,Africa,Iraq,Alimento infantil,Offline,Baja,44597,277898585,44626,5222,255.28,159.42,1333072.16,832491.24
C6482,Asia,Philippines,Verduras,Offline,Baja,44490,648268735,44517,5979,154.06,90.93,921124.74,543670.4700000001
C6081,Centroamerica y Caribe,Barbados,Frutas,Offline,Critica,44286,608148467,44289,3501,9.33,6.92,32664.33,24226.92
C2528,Africa,Mozambique,Cereales,Online,Baja,44123,252899110,44140,7321,205.7,117.11,1505929.7,857362.3099999999
C6481,Europa,Vatican City,Frutas,Online,Alta,44805,648194491,44821,4009,9.33,6.92,37403.97,27742.28
C6800,Africa,Kuwait,Snacks,Offline,Alta,44155,680020940,44166,2163,152.58,97.44,330030.54000000004,210762.72
C2046,Africa,Gabon,Alimento infantil,Offline,Critica,44837,204677283,44837,7411,255.28,159.42,1891880.08,1181461.6199999999
C4987,Asia,Brunei,Ropa,Online,Media,44444,498774850,44491,7417,109.28,35.84,810529.76,265825.28
C2092,Africa,Iran,Frutas,Online,Alta,44369,209237468,44369,6871,9.33,6.92,64106.43,47547.32
C3033,Europa,Czech Republic,Cosmeticos,Offline,Critica,44065,303301465,44090,2498,437.2,263.33,1092125.5999999999,657798.34
C9185,Australia y Oceania,Nauru,Carnicos,Offline,Alta,44695,918515670,44719,8053,421.89,364.69,3397480.17,2936848.57
C9127,Europa,Monaco,Snacks,Online,Baja,44440,912741410,44450,9321,152.58,97.44,1422198.1800000002,908238.24
C1141,Europa,Vatican City,Cereales,Offline,Baja,44236,114152514,44276,9121,205.7,117.11,1876189.7,1068160.31
C6712,Africa,Swaziland,Cuidado personal,Online,Baja,44122,671235311,44150,2300,81.73,56.67,187979,130341
C3027,Centroamerica y Caribe,Barbados,Alimento infantil,Online,Media,44806,302788627,44837,738,255.28,159.42,188396.64,117651.95999999999
C8479,Europa,Slovakia,Cuidado personal,Online,Media,44011,847923791,44028,8347,81.73,56.67,682200.31,473024.49
C6160,Australia y Oceania,Tuvalu,Alimento infantil,Online,Alta,44306,616064631,44348,6070,255.28,159.42,1549549.6,967679.3999999999
C2369,Europa,Austria,Frutas,Offline,Media,44228,236947476,44255,6879,9.33,6.92,64181.07,47602.68
C4106,Australia y Oceania,Tonga,Domestico,Online,Alta,44028,410621154,44058,779,668.27,502.54,520582.32999999996,391478.66000000003
C5574,Centroamerica y Caribe,Dominica,Frutas,Online,Baja,44105,557446992,44128,9807,9.33,6.92,91499.31,67864.44
C1680,Australia y Oceania,Samoa,Cosmeticos,Offline,Alta,44482,168098819,44497,3031,437.2,263.33,1325153.2,798153.23
C1535,Australia y Oceania,Kiribati,Verduras,Offline,Alta,44285,153562963,44315,1548,154.06,90.93,238484.88,140759.64
C5951,Centroamerica y Caribe,Panama,Ropa,Offline,Baja,44352,595138251,44381,3489,109.28,35.84,381277.92,125045.76000000001
C2944,Asia,Uzbekistan,Alimento infantil,Online,Baja,44624,294436013,44662,9014,255.28,159.42,2301093.92,1437011.88
C8233,Africa,Swaziland,Alimento infantil,Online,Critica,44667,823380076,44684,5317,255.28,159.42,1357323.76,847636.1399999999
C6742,Africa,Saudi Arabia,Frutas,Online,Alta,44196,674206769,44242,1620,9.33,6.92,15114.6,11210.4
C2094,Africa,Zambia,Material de oficina,Offline,Alta,44635,209464919,44671,4179,651.21,524.96,2721406.5900000003,2193807.8400000003
C3120,Norteamerica,Greenland,Alimento infantil,Online,Alta,44425,312015855,44442,1280,255.28,159.42,326758.4,204057.59999999998
C1350,Asia,Turkmenistan,Carnicos,Offline,Baja,44763,135033404,44768,8240,421.89,364.69,3476373.6,3005045.6
C2520,Centroamerica y Caribe,El Salvador,Alimento infantil,Offline,Media,43862,252003896,43892,2408,255.28,159.42,614714.24,383883.36
C4067,Africa,Pakistan,Alimento infantil,Offline,Alta,44779,406726157,44786,8163,255.28,159.42,2083850.64,1301345.46
C8633,Africa,Libya,Cuidado personal,Offline,Media,44454,863311517,44475,1917,81.73,56.67,156676.41,108636.39
C1561,Asia,Taiwan,Bebida,Offline,Critica,44671,156183803,44709,7113,47.45,31.79,337511.85000000003,226122.27
C9400,Europa,Macedonia,Bebida,Offline,Baja,44230,940079343,44272,9223,47.45,31.79,437631.35000000003,293199.17
C5400,Australia y Oceania,Solomon Islands,Domestico,Offline,Alta,44688,540046966,44690,753,668.27,502.54,503207.31,378412.62
C4014,Norteamerica,Mexico,Bebida,Offline,Media,44614,401447999,44619,6239,47.45,31.79,296040.55000000005,198337.81
C2399,Africa,Somalia,Cuidado personal,Offline,Alta,44294,239956271,44316,7248,81.73,56.67,592379.04,410744.16000000003
C2915,Asia,Taiwan,Frutas,Online,Media,44158,291558110,44197,7379,9.33,6.92,68846.07,51062.68
C8625,Centroamerica y Caribe,Cuba,Domestico,Online,Critica,44262,862552344,44291,7261,668.27,502.54,4852308.47,3648942.94
C9795,Australia y Oceania,Federated States of Micronesia,Frutas,Offline,Critica,44807,979550302,44837,9557,9.33,6.92,89166.81,66134.44
C6394,Australia y Oceania,Australia,Domestico,Offline,Alta,44578,639475810,44595,3958,668.27,502.54,2645012.66,1989053.32
C3595,Asia,Myanmar,Cereales,Offline,Alta,44592,359565198,44621,2187,205.7,117.11,449865.89999999997,256119.57
C7273,Europa,Montenegro,Cereales,Online,Baja,44448,727367293,44492,3001,205.7,117.11,617305.7,351447.11
C1507,Africa,Nigeria,Ropa,Offline,Media,43892,150743424,43892,7184,109.28,35.84,785067.52,257474.56000000003
C7078,Centroamerica y Caribe,The Bahamas,Verduras,Online,Alta,44381,707867419,44410,2555,154.06,90.93,393623.3,232326.15000000002
C4972,Africa,Ethiopia,Snacks,Offline,Alta,44390,497225606,44410,8961,152.58,97.44,1367269.3800000001,873159.84
C3876,Australia y Oceania,Nauru,Verduras,Offline,Alta,44104,387616813,44109,3283,154.06,90.93,505778.98,298523.19
C8681,Centroamerica y Caribe,Haiti,Domestico,Online,Baja,43857,868152368,43884,4433,668.27,502.54,2962440.91,2227759.8200000003
C6982,Centroamerica y Caribe,Antigua and Barbuda,Snacks,Online,Alta,44649,698256099,44665,8351,152.58,97.44,1274195.58,813721.44
C9576,Europa,Slovenia,Carnicos,Online,Baja,44498,957664334,44518,3013,421.89,364.69,1271154.57,1098810.97
C9964,Norteamerica,Greenland,Material de oficina,Online,Baja,44177,996425902,44198,3422,651.21,524.96,2228440.62,1796413.12
C6849,Africa,Burundi,Cosmeticos,Offline,Critica,44605,684902131,44620,6615,437.2,263.33,2892078,1741927.95
C8637,Europa,Czech Republic,Material de oficina,Offline,Alta,44241,863766849,44279,6660,651.21,524.96,4337058.600000001,3496233.6
C1940,Africa,Equatorial Guinea,Material de oficina,Offline,Media,44819,194006383,44856,9655,651.21,524.96,6287432.550000001,5068488.800000001
C1069,Centroamerica y Caribe,Dominican Republic,Ropa,Offline,Alta,44568,106919562,44617,8729,109.28,35.84,953905.12,312847.36000000004
C7541,Europa,Poland,Cuidado personal,Online,Critica,43951,754117715,43975,9045,81.73,56.67,739247.8500000001,512580.15
C5575,Europa,Albania,Frutas,Offline,Critica,44101,557524669,44151,2794,9.33,6.92,26068.02,19334.48
C2593,Africa,Sudan,Snacks,Offline,Baja,44209,259376752,44237,4200,152.58,97.44,640836,409248
C6722,Norteamerica,Canada,Carnicos,Online,Baja,44135,672222793,44182,4517,421.89,364.69,1905677.13,1647304.73
C4289,Europa,Czech Republic,Cereales,Online,Baja,43885,428924119,43896,7033,205.7,117.11,1446688.0999999999,823634.63
C9326,Africa,Madagascar,Domestico,Offline,Critica,44134,932654559,44144,2065,668.27,502.54,1379977.55,1037745.1000000001
C5069,Europa,Estonia,Bebida,Online,Alta,44661,506900441,44661,1960,47.45,31.79,93002,62308.4
C2454,Africa,Ethiopia,Ropa,Online,Media,44869,245460593,44892,6099,109.28,35.84,666498.72,218588.16000000003
C8624,Africa,Republic of the Congo,Snacks,Online,Media,44308,862446343,44342,5893,152.58,97.44,899153.9400000001,574213.92
C4422,Europa,Croatia,Domestico,Offline,Critica,44240,442281520,44269,9785,668.27,502.54,6539021.95,4917353.9
C2897,Europa,Switzerland,Bebida,Offline,Alta,43987,289702451,44000,8248,47.45,31.79,391367.60000000003,262203.92
C8797,Africa,Angola,Bebida,Offline,Critica,44584,879757964,44619,8787,47.45,31.79,416943.15,279338.73
C5078,Asia,Cambodia,Cereales,Offline,Alta,44078,507809388,44079,937,205.7,117.11,192740.9,109732.06999999999
C2395,Africa,Pakistan,Domestico,Offline,Critica,44322,239530551,44333,1268,668.27,502.54,847366.36,637220.72
C7609,Africa,Malawi,Alimento infantil,Online,Baja,44178,760907781,44202,8376,255.28,159.42,2138225.28,1335301.92
C1282,Africa,Botswana,Cereales,Offline,Baja,44225,128239905,44265,7893,205.7,117.11,1623590.0999999999,924349.23
C5181,Centroamerica y Caribe,Saint Vincent and the Grenadines,Alimento infantil,Online,Critica,44143,518138253,44163,7478,255.28,159.42,1908983.84,1192142.76
C5775,Australia y Oceania,Kiribati,Snacks,Online,Alta,44281,577526652,44296,1825,152.58,97.44,278458.5,177828
C3736,Centroamerica y Caribe,Honduras,Material de oficina,Offline,Baja,44092,373641431,44132,7657,651.21,524.96,4986314.970000001,4019618.72
C9440,Africa,Israel,Carnicos,Offline,Baja,44739,944031417,44785,8730,421.89,364.69,3683099.6999999997,3183743.7
C2465,Asia,Brunei,Bebida,Online,Baja,44404,246557939,44453,828,47.45,31.79,39288.600000000006,26322.12
C8093,Africa,Senegal,Material de oficina,Online,Baja,44021,809394824,44021,6770,651.21,524.96,4408691.7,3553979.2
