id_cliente,zona,pais,tipo_de_producto,canal_de_venta,prioridad,fecha_pedido,id_pedido,fecha_envio,unidades,precio_unitario,coste_unitario,importe_venta_total,importe_coste_total
c9401,africa,togo,cuidado personal,online,baja,44458,940139424,44502,7002,81.73,56.67,572273.4600000001,396803.34
c6951,australia y oceania,solomon islands,domestico,offline,alta,43877,695179069,43877,7790,668.27,502.54,5205823.3,3914786.6
c5341,africa,central african republic,frutas,offline,critica,44573,534113061,44602,4779,9.33,6.92,44588.07,33070.68
c1163,africa,swaziland,cosmeticos,online,baja,44418,116365230,44428,3912,437.2,263.33,1710326.4,1030146.96
c5216,africa,united arab emirates,cereales,online,media,44558,521671903,44598,3164,205.7,117.11,650834.7999999999,370536.04
c2000,australia y oceania,fiji,bebida,offline,baja,44724,200081908,44724,7538,47.45,31.79,357678.10000000003,239633.02
c8219,africa,swaziland,cosmeticos,offline,critica,44792,821956574,44831,4071,437.2,263.33,1779841.2,1072016.43
c5279,europa,vatican city,verduras,offline,alta,44262,527969729,44303,6830,154.06,90.93,1052229.8,621051.9
c6791,asia,thailand,bebida,online,baja,44870,679107701,44872,1915,47.45,31.79,90866.75,60877.85
c9066,europa,georgia,verduras,online,alta,44846,906669318,44858,2454,154.06,90.93,378063.24,223142.22000000003
c4622,africa,guinea-bissau,snacks,online,baja,44651,462265908,44670,3610,152.58,97.44,550813.8,351758.39999999997
c4678,europa,estonia,snacks,online,baja,44375,467821300,44386,7573,152.58,97.44,1155488.34,737913.12
c7655,africa,swaziland,cosmeticos,offline,alta,44253,765571820,44293,8569,437.2,263.33,3746366.8,2256474.77
c3680,centroamerica y caribe,trinidad and tobago,cosmeticos,online,critica,44144,368066298,44189,7852,437.2,263.33,3432894.4,2067667.16
c6081,africa,ghana,domestico,online,media,44055,608166062,44083,8707,668.27,502.54,5818626.89,4375615.78
c1890,africa,djibouti,ropa,online,alta,44661,189044940,44693,1454,109.28,35.84,158893.12,52111.36000000001
c1341,australia y oceania,new zealand,cereales,offline,critica,44696,134189260,44705,8439,205.7,117.11,1735902.2999999998,988291.29
c6373,africa,syria,cuidado personal,offline,baja,44609,637397849,44613,9043,81.73,56.67,739084.39,512466.81
c6127,europa,albania,ropa,online,alta,43947,612782037,43970,4677,109.28,35.84,511102.56,167623.68000000002
c8447,asia,taiwan,material de oficina,offline,critica,43975,844765651,43983,3783,651.21,524.96,2463527.43,1985923.6800000002
c8380,africa,ethiopia,bebida,offline,media,44014,838085019,44033,6836,47.45,31.79,324368.2,217316.44
c1677,europa,united kingdom,snacks,offline,media,44054,167788970,44054,1340,152.58,97.44,204457.2,130569.59999999999
c7292,africa,cape verde,material de oficina,offline,baja,44232,729238831,44243,6830,651.21,524.96,4447764.3,3585476.8000000003
c8881,africa,tanzania,alimento infantil,online,media,44310,888108432,44360,9876,255.28,159.42,2521145.28,1574431.92
c4303,centroamerica y caribe,trinidad and tobago,snacks,online,alta,44197,430384099,44223,9074,152.58,97.44,1384510.9200000002,884170.5599999999
c1123,africa,togo,cereales,offline,alta,44470,112364661,44509,55,205.7,117.11,11313.5,6441.05
c3106,europa,montenegro,domestico,online,alta,44811,310661447,44812,480,668.27,502.54,320769.6,241219.2
c5721,europa,russia,ropa,offline,media,44523,572198283,44536,5042,109.28,35.84,550989.76,180705.28000000003
c9642,asia,nepal,cereales,offline,media,44103,964211499,44142,464,205.7,117.11,95444.79999999999,54339.04
c7242,africa,kenya,domestico,online,alta,44716,724249923,44745,501,668.27,502.54,334803.27,251772.54
c5101,africa,zimbabwe,alimento infantil,online,critica,44541,510174882,44542,940,255.28,159.42,239963.2,149854.8
c1501,africa,turkey,bebida,offline,alta,44515,150160205,44522,4596,47.45,31.79,218080.2,146106.84
c8926,europa,portugal,bebida,online,media,44678,892692220,44692,6320,47.45,31.79,299884,200912.8
c4565,centroamerica y caribe,costa rica,domestico,online,media,44692,456569755,44721,7991,668.27,502.54,5340145.57,4015797.14
c6809,norteamerica,canada,material de oficina,online,media,44370,680904138,44388,3520,651.21,524.96,2292259.2,1847859.2000000002
c7751,centroamerica y caribe,trinidad and tobago,domestico,online,media,44190,775119197,44229,3850,668.27,502.54,2572839.5,1934779
c4689,africa,iran,carnicos,online,baja,44780,468951261,44792,1954,421.89,364.69,824373.0599999999,712604.26
c4624,africa,burundi,material de oficina,online,baja,44302,462449157,44347,7837,651.21,524.96,5103532.7700000005,4114111.5200000005
c1759,africa,cameroon,cosmeticos,offline,alta,44199,175974214,44209,3535,437.2,263.33,1545502,930871.5499999999
c9002,asia,maldives,cosmeticos,offline,baja,44493,900200259,44510,8116,437.2,263.33,3548315.1999999997,2137186.28
c8461,centroamerica y caribe,nicaragua,cereales,offline,critica,44311,846113622,44350,2678,205.7,117.11,550864.6,313620.58
c9950,europa,ukraine,alimento infantil,offline,alta,44491,995013129,44527,5351,255.28,159.42,1366003.28,853056.4199999999
c1485,africa,madagascar,cuidado personal,online,critica,43930,148510110,43965,6297,81.73,56.67,514653.81,356850.99
c7785,australia y oceania,australia,ropa,online,media,44282,778528392,44330,2707,109.28,35.84,295820.96,97018.88
c4773,africa,somalia,bebida,online,media,44218,477304303,44219,3805,47.45,31.79,180547.25,120960.95
c5073,europa,san marino,snacks,offline,alta,44117,507386672,44126,5846,152.58,97.44,891982.68,569634.24
c8516,africa,turkey,snacks,offline,critica,44510,851636826,44510,7117,152.58,97.44,1085911.86,693480.48
c6632,centroamerica y caribe,grenada,carnicos,online,alta,44504,663228595,44545,2934,421.89,364.69,1237825.26,1070000.46
c5156,europa,lithuania,cereales,offline,baja,44402,515648305,44411,647,205.7,117.11,133087.9,75770.17
c1526,australia y oceania,papua new guinea,bebida,online,alta,44127,152694785,44151,4635,47.45,31.79,219930.75,147346.65
c7384,europa,serbia,cereales,online,alta,44796,738479363,44811,1309,205.7,117.11,269261.3,153296.99
c8074,europa,ukraine,snacks,offline,media,44017,807425868,44019,4112,152.58,97.44,627408.9600000001,400673.27999999997
c3142,norteamerica,greenland,bebida,offline,critica,44766,314270627,44785,8517,47.45,31.79,404131.65,270755.43
c1840,europa,lithuania,domestico,offline,baja,44423,184062469,44459,7030,668.27,502.54,4697938.1,3532856.2
c9621,africa,south sudan,cuidado personal,offline,baja,44691,962162721,44727,4185,81.73,56.67,342040.05,237163.95
c5642,asia,maldives,ropa,online,critica,44811,564245212,44853,1552,109.28,35.84,169602.56,55623.68000000001
c1262,asia,kazakhstan,domestico,offline,media,44168,126296269,44208,2728,668.27,502.54,1823040.56,1370929.12
c8546,africa,kuwait,cosmeticos,online,baja,43863,854614722,43866,8343,437.2,263.33,3647559.6,2196962.19
c8758,africa,rwanda,cuidado personal,offline,alta,44097,875811898,44117,1058,81.73,56.67,86470.34000000001,59956.86
c1868,africa,cameroon,cuidado personal,offline,critica,44699,186811625,44715,566,81.73,56.67,46259.18,32075.22
c2048,europa,czech republic,carnicos,offline,critica,44598,204850232,44626,8591,421.89,364.69,3624456.9899999998,3133051.79
c6174,africa,equatorial guinea,domestico,offline,critica,44436,617476546,44472,3887,668.27,502.54,2597565.4899999998,1953372.98
c7325,africa,liberia,frutas,online,critica,43960,732551896,43987,7240,9.33,6.92,67549.2,50100.8
c8282,africa,the gambia,cuidado personal,online,alta,44628,828250110,44661,6468,81.73,56.67,528629.64,366541.56
c8030,africa,liberia,cuidado personal,online,media,43869,803057515,43912,1419,81.73,56.67,115974.87000000001,80414.73
c6257,europa,monaco,material de oficina,offline,media,43958,625772941,43997,8974,651.21,524.96,5843958.54,4710991.04
c7855,asia,thailand,snacks,offline,alta,44182,785507714,44196,8043,152.58,97.44,1227200.9400000002,783709.9199999999
c9416,africa,cape verde,bebida,offline,critica,44501,941685664,44551,4569,47.45,31.79,216799.05000000002,145248.51
c3740,africa,rwanda,frutas,offline,media,43973,374043118,44014,6526,9.33,6.92,60887.58,45159.92
c2326,africa,chad,cuidado personal,offline,media,44418,232628905,44440,8917,81.73,56.67,728786.41,505326.39
c3878,africa,turkey,cuidado personal,online,baja,44666,387804353,44704,8781,81.73,56.67,717671.13,497619.27
c7802,africa,tanzania,ropa,online,critica,44219,780243289,44244,183,109.28,35.84,19998.24,6558.72
c9709,africa,togo,cuidado personal,online,media,44812,970932042,44843,9222,81.73,56.67,753714.06,522610.74
c5911,australia y oceania,marshall islands,carnicos,offline,alta,44674,591169440,44716,9029,421.89,364.69,3809244.81,3292786.01
c6925,centroamerica y caribe,cuba,domestico,online,baja,44269,692566812,44276,4765,668.27,502.54,3184306.55,2394603.1
c5970,africa,guinea-bissau,material de oficina,online,baja,44728,597047984,44744,8621,651.21,524.96,5614081.41,4525680.16
c1468,europa,georgia,bebida,online,alta,44199,146849286,44219,4822,47.45,31.79,228803.90000000002,153291.38
c1545,centroamerica y caribe,the bahamas,frutas,offline,alta,44629,154519546,44635,4622,9.33,6.92,43123.26,31984.239999999998
c1529,europa,ukraine,frutas,offline,critica,43937,152920091,43968,1308,9.33,6.92,12203.64,9051.36
c6452,africa,djibouti,cereales,online,critica,43843,645224750,43875,5197,205.7,117.11,1069022.9,608620.67
c8549,centroamerica y caribe,honduras,material de oficina,offline,critica,44124,854919850,44140,8637,651.21,524.96,5624500.7700000005,4534079.5200000005
c9758,australia y oceania,palau,cereales,online,critica,44184,975804221,44209,1008,205.7,117.11,207345.59999999998,118046.88
c8219,europa,portugal,domestico,offline,baja,44617,821989190,44631,3723,668.27,502.54,2487969.21,1870956.4200000002
c2778,africa,iraq,alimento infantil,offline,baja,44597,277898585,44626,5222,255.28,159.42,1333072.16,832491.24
c6482,asia,philippines,verduras,offline,baja,44490,648268735,44517,5979,154.06,90.93,921124.74,543670.4700000001
c6081,centroamerica y caribe,barbados,frutas,offline,critica,44286,608148467,44289,3501,9.33,6.92,32664.33,24226.92
c2528,africa,mozambique,cereales,online,baja,44123,252899110,44140,7321,205.7,117.11,1505929.7,857362.3099999999
c6481,europa,vatican city,frutas,online,alta,44805,648194491,44821,4009,9.33,6.92,37403.97,27742.28
c6800,africa,kuwait,snacks,offline,alta,44155,680020940,44166,2163,152.58,97.44,330030.54000000004,210762.72
c2046,africa,gabon,alimento infantil,offline,critica,44837,204677283,44837,7411,255.28,159.42,1891880.08,1181461.6199999999
c4987,asia,brunei,ropa,online,media,44444,498774850,44491,7417,109.28,35.84,810529.76,265825.28
c2092,africa,iran,frutas,online,alta,44369,209237468,44369,6871,9.33,6.92,64106.43,47547.32
c3033,europa,czech republic,cosmeticos,offline,critica,44065,303301465,44090,2498,437.2,263.33,1092125.5999999999,657798.34
c9185,australia y oceania,nauru,carnicos,offline,alta,44695,918515670,44719,8053,421.89,364.69,3397480.17,2936848.57
c9127,europa,monaco,snacks,online,baja,44440,912741410,44450,9321,152.58,97.44,1422198.1800000002,908238.24
c1141,europa,vatican city,cereales,offline,baja,44236,114152514,44276,9121,205.7,117.11,1876189.7,1068160.31
c6712,africa,swaziland,cuidado personal,online,baja,44122,671235311,44150,2300,81.73,56.67,187979,130341
c3027,centroamerica y caribe,barbados,alimento infantil,online,media,44806,302788627,44837,738,255.28,159.42,188396.64,117651.95999999999
c8479,europa,slovakia,cuidado personal,online,media,44011,847923791,44028,8347,81.73,56.67,682200.31,473024.49
c6160,australia y oceania,tuvalu,alimento infantil,online,alta,44306,616064631,44348,6070,255.28,159.42,1549549.6,967679.3999999999
c2369,europa,austria,frutas,offline,media,44228,236947476,44255,6879,9.33,6.92,64181.07,47602.68
c4106,australia y oceania,tonga,domestico,online,alta,44028,410621154,44058,779,668.27,502.54,520582.32999999996,391478.66000000003
c5574,centroamerica y caribe,dominica,frutas,online,baja,44105,557446992,44128,9807,9.33,6.92,91499.31,67864.44
c1680,australia y oceania,samoa,cosmeticos,offline,alta,44482,168098819,44497,3031,437.2,263.33,1325153.2,798153.23
c1535,australia y oceania,kiribati,verduras,offline,alta,44285,153562963,44315,1548,154.06,90.93,238484.88,140759.64
c5951,centroamerica y caribe,panama,ropa,offline,baja,44352,595138251,44381,3489,109.28,35.84,381277.92,125045.76000000001
c2944,asia,uzbekistan,alimento infantil,online,baja,44624,294436013,44662,9014,255.28,159.42,2301093.92,1437011.88
c8233,africa,swaziland,alimento infantil,online,critica,44667,823380076,44684,5317,255.28,159.42,1357323.76,847636.1399999999
c6742,africa,saudi arabia,frutas,online,alta,44196,674206769,44242,1620,9.33,6.92,15114.6,11210.4
c2094,africa,zambia,material de oficina,offline,alta,44635,209464919,44671,4179,651.21,524.96,2721406.5900000003,2193807.8400000003
c3120,norteamerica,greenland,alimento infantil,online,alta,44425,312015855,44442,1280,255.28,159.42,326758.4,204057.59999999998
c1350,asia,turkmenistan,carnicos,offline,baja,44763,135033404,44768,8240,421.89,364.69,3476373.6,3005045.6
c2520,centroamerica y caribe,el salvador,alimento infantil,offline,media,43862,252003896,43892,2408,255.28,159.42,614714.24,383883.36
c4067,africa,pakistan,alimento infantil,offline,alta,44779,406726157,44786,8163,255.28,159.42,2083850.64,1301345.46
c8633,africa,libya,cuidado personal,offline,media,44454,863311517,44475,1917,81.73,56.67,156676.41,108636.39
c1561,asia,taiwan,bebida,offline,critica,44671,156183803,44709,7113,47.45,31.79,337511.85000000003,226122.27
c9400,europa,macedonia,bebida,offline,baja,44230,940079343,44272,9223,47.45,31.79,437631.35000000003,293199.17
c5400,australia y oceania,solomon islands,domestico,offline,alta,44688,540046966,44690,753,668.27,502.54,503207.31,378412.62
c4014,norteamerica,mexico,bebida,offline,media,44614,401447999,44619,6239,47.45,31.79,296040.55000000005,198337.81
c2399,africa,somalia,cuidado personal,offline,alta,44294,239956271,44316,7248,81.73,56.67,592379.04,410744.16000000003
c2915,asia,taiwan,frutas,online,media,44158,291558110,44197,7379,9.33,6.92,68846.07,51062.68
c8625,centroamerica y caribe,cuba,domestico,online,critica,44262,862552344,44291,7261,668.27,502.54,4852308.47,3648942.94
c9795,australia y oceania,federated states of micronesia,frutas,offline,critica,44807,979550302,44837,9557,9.33,6.92,89166.81,66134.44
c6394,australia y oceania,australia,domestico,offline,alta,44578,639475810,44595,3958,668.27,502.54,2645012.66,1989053.32
c3595,asia,myanmar,cereales,offline,alta,44592,359565198,44621,2187,205.7,117.11,449865.89999999997,256119.57
c7273,europa,montenegro,cereales,online,baja,44448,727367293,44492,3001,205.7,117.11,617305.7,351447.11
c1507,africa,nigeria,ropa,offline,media,43892,150743424,43892,7184,109.28,35.84,785067.52,257474.56000000003
c7078,centroamerica y caribe,the bahamas,verduras,online,alta,44381,707867419,44410,2555,154.06,90.93,393623.3,232326.15000000002
c4972,africa,ethiopia,snacks,offline,alta,44390,497225606,44410,8961,152.58,97.44,1367269.3800000001,873159.84
c3876,australia y oceania,nauru,verduras,offline,alta,44104,387616813,44109,3283,154.06,90.93,505778.98,298523.19
c8681,centroamerica y caribe,haiti,domestico,online,baja,43857,868152368,43884,4433,668.27,502.54,2962440.91,2227759.8200000003
c6982,centroamerica y caribe,antigua and barbuda,snacks,online,alta,44649,698256099,44665,8351,152.58,97.44,1274195.58,813721.44
c9576,europa,slovenia,carnicos,online,baja,44498,957664334,44518,3013,421.89,364.69,1271154.57,1098810.97
c9964,norteamerica,greenland,material de oficina,online,baja,44177,996425902,44198,3422,651.21,524.96,2228440.62,1796413.12
c6849,africa,burundi,cosmeticos,offline,critica,44605,684902131,44620,6615,437.2,263.33,2892078,1741927.95
c8637,europa,czech republic,material de oficina,offline,alta,44241,863766849,44279,6660,651.21,524.96,4337058.600000001,3496233.6
c1940,africa,equatorial guinea,material de oficina,offline,media,44819,194006383,44856,9655,651.21,524.96,6287432.550000001,5068488.800000001
c1069,centroamerica y caribe,dominican republic,ropa,offline,alta,44568,106919562,44617,8729,109.28,35.84,953905.12,312847.36000000004
c7541,europa,poland,cuidado personal,online,critica,43951,754117715,43975,9045,81.73,56.67,739247.8500000001,512580.15
c5575,europa,albania,frutas,offline,critica,44101,557524669,44151,2794,9.33,6.92,26068.02,19334.48
c2593,africa,sudan,snacks,offline,baja,44209,259376752,44237,4200,152.58,97.44,640836,409248
c6722,norteamerica,canada,carnicos,online,baja,44135,672222793,44182,4517,421.89,364.69,1905677.13,1647304.73
c4289,europa,czech republic,cereales,online,baja,43885,428924119,43896,7033,205.7,117.11,1446688.0999999999,823634.63
c9326,africa,madagascar,domestico,offline,critica,44134,932654559,44144,2065,668.27,502.54,1379977.55,1037745.1000000001
c5069,europa,estonia,bebida,online,alta,44661,506900441,44661,1960,47.45,31.79,93002,62308.4
c2454,africa,ethiopia,ropa,online,media,44869,245460593,44892,6099,109.28,35.84,666498.72,218588.16000000003
c8624,africa,republic of the congo,snacks,online,media,44308,862446343,44342,5893,152.58,97.44,899153.9400000001,574213.92
c4422,europa,croatia,domestico,offline,critica,44240,442281520,44269,9785,668.27,502.54,6539021.95,4917353.9
c2897,europa,switzerland,bebida,offline,alta,43987,289702451,44000,8248,47.45,31.79,391367.60000000003,262203.92
c8797,africa,angola,bebida,offline,critica,44584,879757964,44619,8787,47.45,31.79,416943.15,279338.73
c5078,asia,cambodia,cereales,offline,alta,44078,507809388,44079,937,205.7,117.11,192740.9,109732.06999999999
c2395,africa,pakistan,domestico,offline,critica,44322,239530551,44333,1268,668.27,502.54,847366.36,637220.72
c7609,africa,malawi,alimento infantil,online,baja,44178,760907781,44202,8376,255.28,159.42,2138225.28,1335301.92
c1282,africa,botswana,cereales,offline,baja,44225,128239905,44265,7893,205.7,117.11,1623590.0999999999,924349.23
c5181,centroamerica y caribe,saint vincent and the grenadines,alimento infantil,online,critica,44143,518138253,44163,7478,255.28,159.42,1908983.84,1192142.76
c5775,australia y oceania,kiribati,snacks,online,alta,44281,577526652,44296,1825,152.58,97.44,278458.5,177828
c3736,centroamerica y caribe,honduras,material de oficina,offline,baja,44092,373641431,44132,7657,651.21,524.96,4986314.970000001,4019618.72
c9440,africa,israel,carnicos,offline,baja,44739,944031417,44785,8730,421.89,364.69,3683099.6999999997,3183743.7
c2465,asia,brunei,bebida,online,baja,44404,246557939,44453,828,47.45,31.79,39288.600000000006,26322.12
c8093,africa,senegal,material de oficina,online,baja,44021,809394824,44021,6770,651.21,524.96,4408691.7,3553979.2
c2810,europa,iceland,verduras,offline,alta,44675,281028401,44695,1404,154.06,90.93,216300.24,127665.72000000002
c8802,centroamerica y caribe,haiti,material de oficina,offline,baja,43941,880257499,43952,6610,651.21,524.96,4304498.100000001,3469985.6
c8461,europa,switzerland,alimento infantil,online,media,44762,846193444,44806,6299,255.28,159.42,1608008.72,1004186.58
c2882,europa,italy,carnicos,offline,alta,44487,288260066,44510,1414,421.89,364.69,596552.46,515671.66
c7361,europa,romania,cereales,online,media,44785,736193692,44805,4928,205.7,117.11,1013689.6,577118.08
c1900,europa,georgia,cereales,offline,critica,44864,190043151,44908,6846,205.7,117.11,1408222.2,801735.0599999999
c7701,norteamerica,united states of america,carnicos,offline,media,44078,770169770,44092,9205,421.89,364.69,3883497.4499999997,3356971.45
c1672,australia y oceania,kiribati,material de oficina,offline,critica,44537,167247378,44579,1071,651.21,524.96,697445.91,562232.16
c1922,europa,bosnia and herzegovina,snacks,online,critica,44324,192262303,44324,3543,152.58,97.44,540590.9400000001,345229.92
c9265,africa,mauritius,cuidado personal,offline,media,44278,926513373,44278,4751,81.73,56.67,388299.23000000004,269239.17
c2716,norteamerica,greenland,carnicos,online,media,44339,271611917,44356,4857,421.89,364.69,2049119.73,1771299.33
c6994,africa,zimbabwe,material de oficina,online,critica,44074,699481761,44088,1052,651.21,524.96,685072.92,552257.92
c7023,europa,belgium,ropa,offline,media,44239,702359235,44256,2560,109.28,35.84,279756.8,91750.40000000001
c6427,europa,luxembourg,verduras,online,media,44174,642793166,44215,5637,154.06,90.93,868436.22,512572.41000000003
c5036,africa,sudan,material de oficina,online,baja,44405,503644883,44417,8568,651.21,524.96,5579567.28,4497857.28
c3380,africa,cote d'ivoire,cuidado personal,online,alta,44043,338088214,44092,6670,81.73,56.67,545139.1,377988.9
c7196,africa,rwanda,cereales,offline,media,44432,719609487,44460,7293,205.7,117.11,1500170.0999999999,854083.23
c4920,norteamerica,mexico,verduras,online,media,44453,492007529,44473,4816,154.06,90.93,741952.96,437918.88
c8193,australia y oceania,tuvalu,verduras,offline,critica,44177,819393670,44181,5651,154.06,90.93,870593.06,513845.43000000005
c2361,africa,guinea-bissau,frutas,offline,critica,44347,236191737,44348,3239,9.33,6.92,30219.87,22413.88
c4971,europa,greece,cereales,online,critica,44804,497138059,44846,3054,205.7,117.11,628207.7999999999,357653.94
c7272,centroamerica y caribe,haiti,bebida,online,baja,43974,727281463,44023,7601,47.45,31.79,360667.45,241635.78999999998
c5719,africa,yemen,carnicos,online,media,44603,571983277,44606,1417,421.89,364.69,597818.13,516765.73
c6469,europa,russia,cuidado personal,offline,baja,43843,646917331,43874,6069,81.73,56.67,496019.37,343930.23
c2880,africa,tunisia,alimento infantil,offline,media,44214,288069951,44230,5155,255.28,159.42,1315968.4,821810.1
c7017,asia,india,verduras,online,media,44726,701739966,44758,9305,154.06,90.93,1433528.3,846103.65
c9145,asia,taiwan,cereales,online,alta,44539,914538705,44556,1181,205.7,117.11,242931.69999999998,138306.91
c9233,africa,morocco,snacks,offline,alta,44523,923389995,44570,474,152.58,97.44,72322.92000000001,46186.56
c3455,africa,zimbabwe,bebida,online,media,44652,345530164,44660,8909,47.45,31.79,422732.05000000005,283217.11
c6685,africa,lebanon,ropa,online,baja,44525,668508040,44555,5240,109.28,35.84,572627.2,187801.6
c3001,australia y oceania,federated states of micronesia,material de oficina,offline,alta,43888,300184953,43890,253,651.21,524.96,164756.13,132814.88
c4187,europa,macedonia,frutas,online,baja,44199,418734729,44202,1766,9.33,6.92,16476.78,12220.72
c9226,africa,ghana,cosmeticos,online,media,43932,922643697,43958,9628,437.2,263.33,4209361.6,2535341.2399999998
c8807,norteamerica,greenland,material de oficina,offline,alta,44316,880710685,44366,718,651.21,524.96,467568.78,376921.28
c7820,africa,bahrain,domestico,online,baja,44640,782047021,44657,3947,668.27,502.54,2637661.69,1983525.3800000001
c2860,europa,serbia,alimento infantil,offline,critica,44863,286076533,44875,5258,255.28,159.42,1342262.24,838230.36
c4725,africa,lebanon,alimento infantil,offline,alta,44044,472535550,44072,2625,255.28,159.42,670110,418477.49999999994
c6914,europa,monaco,carnicos,online,alta,44001,691472899,44050,1052,421.89,364.69,443828.27999999997,383653.88
c8132,africa,iran,alimento infantil,online,alta,44610,813249909,44630,7575,255.28,159.42,1933746,1207606.5
c7785,africa,mauritius,frutas,online,media,44328,778540408,44356,6263,9.33,6.92,58433.79,43339.96
c1483,centroamerica y caribe,saint kitts and nevis,carnicos,online,critica,43847,148330724,43868,3212,421.89,364.69,1355110.68,1171384.28
c3539,europa,bulgaria,frutas,online,baja,44527,353919684,44562,1554,9.33,6.92,14498.82,10753.68
c6469,europa,italy,ropa,offline,media,44743,646918618,44761,6450,109.28,35.84,704856,231168.00000000003
c3492,africa,namibia,verduras,offline,baja,44584,349251353,44595,91,154.06,90.93,14019.460000000001,8274.630000000001
c2031,europa,san marino,bebida,online,media,44286,203154218,44299,6702,47.45,31.79,318009.9,213056.58
c1211,centroamerica y caribe,the bahamas,bebida,offline,baja,44750,121176040,44765,7538,47.45,31.79,357678.10000000003,239633.02
c5361,africa,lebanon,alimento infantil,online,baja,43897,536178147,43917,5884,255.28,159.42,1502067.52,938027.2799999999
c1513,australia y oceania,australia,verduras,online,alta,44490,151334369,44507,2058,154.06,90.93,317055.48,187133.94
c8901,asia,tajikistan,cuidado personal,online,baja,44219,890131032,44232,8408,81.73,56.67,687185.8400000001,476481.36
c2463,centroamerica y caribe,el salvador,domestico,online,alta,44575,246366965,44625,4315,668.27,502.54,2883585.05,2168460.1
c7341,asia,indonesia,cereales,online,baja,44064,734153497,44096,1189,205.7,117.11,244577.3,139243.79
c4379,europa,sweden,cuidado personal,offline,media,43948,437914454,43953,7473,81.73,56.67,610768.29,423494.91000000003
c6623,australia y oceania,tonga,domestico,offline,alta,44593,662386167,44621,3641,668.27,502.54,2433171.07,1829748.1400000001
c9826,africa,mozambique,ropa,online,media,43902,982617461,43946,7198,109.28,35.84,786597.4400000001,257976.32000000004
c5939,europa,andorra,cosmeticos,online,critica,44099,593969666,44112,7678,437.2,263.33,3356821.6,2021847.74
c5621,australia y oceania,solomon islands,verduras,online,alta,43903,562116611,43937,1651,154.06,90.93,254353.06,150125.43000000002
c6730,europa,romania,verduras,offline,media,44266,673044621,44281,7715,154.06,90.93,1188572.9,701524.9500000001
c7830,centroamerica y caribe,saint vincent and the grenadines,material de oficina,offline,alta,44722,783052527,44729,1499,651.21,524.96,976163.79,786915.04
c3687,europa,france,carnicos,offline,baja,43907,368751657,43928,664,421.89,364.69,280134.95999999996,242154.16
c7770,africa,the gambia,domestico,offline,baja,44259,777065837,44267,9904,668.27,502.54,6618546.08,4977156.16
c2752,australia y oceania,samoa,snacks,offline,baja,44184,275231397,44217,5941,152.58,97.44,906477.78,578891.04
c8007,europa,serbia,ropa,offline,media,44849,800797164,44896,2531,109.28,35.84,276587.68,90711.04000000001
c3116,centroamerica y caribe,saint vincent and the grenadines,cosmeticos,online,alta,44433,311624467,44447,5460,437.2,263.33,2387112,1437781.7999999998
c4358,africa,syria,bebida,offline,baja,43872,435887134,43911,7544,47.45,31.79,357962.80000000005,239823.75999999998
c6220,australia y oceania,australia,verduras,offline,alta,44249,622071492,44289,3633,154.06,90.93,559699.98,330348.69
c3889,africa,cote d'ivoire,cosmeticos,offline,media,44185,388976371,44205,5607,437.2,263.33,2451380.4,1476491.3099999998
c6757,centroamerica y caribe,dominican republic,cuidado personal,online,critica,44535,675713098,44584,7376,81.73,56.67,602840.48,417997.92
c6917,africa,rwanda,frutas,online,media,44733,691705501,44766,9884,9.33,6.92,92217.72,68397.28
c1666,africa,chad,cosmeticos,online,media,44364,166689908,44406,6103,437.2,263.33,2668231.6,1607102.99
c7007,africa,kenya,domestico,offline,alta,44721,700715148,44756,6039,668.27,502.54,4035682.53,3034839.06
c8141,centroamerica y caribe,belize,bebida,online,media,44115,814142549,44149,1727,47.45,31.79,81946.15000000001,54901.33
c8976,australia y oceania,palau,snacks,offline,critica,44657,897645938,44704,2236,152.58,97.44,341168.88,217875.84
c9622,africa,equatorial guinea,material de oficina,offline,alta,44429,962211644,44478,8663,651.21,524.96,5641432.23,4547728.48
c1891,asia,kyrgyzstan,domestico,offline,baja,44269,189138495,44269,9139,668.27,502.54,6107319.53,4592713.0600000005
c9800,asia,bangladesh,frutas,online,baja,44119,980037820,44145,3824,9.33,6.92,35677.92,26462.079999999998
c4068,asia,bhutan,alimento infantil,online,alta,44589,406833446,44629,9912,255.28,159.42,2530335.36,1580171.0399999998
c5617,europa,macedonia,carnicos,offline,baja,44348,561761701,44365,6626,421.89,364.69,2795443.14,2416435.94
c9073,australia y oceania,samoa,verduras,offline,critica,44822,907371413,44845,220,154.06,90.93,33893.2,20004.600000000002
c5265,europa,austria,bebida,online,media,44450,526523911,44485,8981,47.45,31.79,426148.45,285505.99
c3723,europa,italy,bebida,online,alta,44432,372393023,44451,8226,47.45,31.79,390323.7,261504.53999999998
c1184,africa,bahrain,material de oficina,offline,media,44023,118465077,44028,5304,651.21,524.96,3454017.8400000003,2784387.8400000003
c4085,australia y oceania,australia,snacks,offline,critica,44191,408538901,44201,4594,152.58,97.44,700952.52,447639.36
c6067,africa,nigeria,cosmeticos,online,baja,43966,606725823,43982,2509,437.2,263.33,1096934.8,660694.97
c1474,europa,spain,ropa,offline,critica,44087,147449672,44130,2489,109.28,35.84,271997.92,89205.76000000001
c7854,europa,hungary,carnicos,online,media,44399,785446774,44419,10,421.89,364.69,4218.9,3646.9
c7457,europa,bosnia and herzegovina,verduras,offline,baja,44369,745765960,44391,7575,154.06,90.93,1167004.5,688794.75
